name,isMunicipality,architecturalTownPlan,accountancyBusinessAdmin,education,engineeringMathematics,fineAppliedArts,socialScienceHumanities,informationTech,lawJurisprudence,massCommunicationDocu,medicalAllied,naturalScience,serviceTrades,higherEducationOthers,agriForestFishVetMed,homeEconomicsHE,maritime,religionTheology,tradeCraftIndustrial,contactCenterServices,animationVisualGraphic,bookKeeping,compHardwareSysServicing,softwareDevProgramming,medicalTranscriptCodeBill,computerSecretarial,accountancyBusinessManagment,humanitiesSocialSciences,scienceTechEngineerMath,generalAcademic,informationCommunicationTech,industrialArts,artsDesignSports,seniorHSOthers,prebaccalaureateMaritime,agriFishery,homeEconomicsSrHs,tvlMaritime,coes,cods,higherEducationInst,technicalVocationInst,schoolsOfferingSrHsInst,occupiedVacant,unoccupied,workInProgress,telcoInfra,internetBandwidth,powerSupply,powerConsumption,transportationAccess,transpoByAir,transpoBySea,transpoByLand,hotelAvailability,hospitalBeds,recreationalTourist,minimumWageNonAgri,monthlyOfficeSpace,gradeA,gradeB,gradeC,monthlyPowerRates,pezaITParksCenters,disasterPreparedness,averageCrimeEfficiency,openInnovation,numberOfStartups,innovationPolicy,numberOfUnicorns,provinceTag,backgroundColor,isCity,province,graduates,officeRealEstate
Luna,TRUE,0,11,77,0,0,0,21,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,61,93,66,30,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,TRUE,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,280,0,0,0,0,0,0,TRUE,69,0,0,0,0,apayao,#F15A24,TRUE,APAYAO,411,0
Conner,TRUE,0,11,77,0,0,0,21,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,32,0,29,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,TRUE,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,280,0,0,0,0,0,0,TRUE,69,0,0,0,0,apayao,#F15A24,TRUE,APAYAO,222,0
Flora,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,75,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,TRUE,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,280,0,0,0,0,0,0,TRUE,69,0,0,0,0,apayao,#F15A24,TRUE,APAYAO,141,0
Santa Marcela,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,TRUE,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,280,0,0,0,0,0,0,TRUE,69,0,0,0,0,apayao,#F15A24,TRUE,APAYAO,61,0
Kabugao (Capital),TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,TRUE,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,280,0,0,0,0,0,0,TRUE,69,0,0,0,0,apayao,#F15A24,TRUE,APAYAO,52,0
Pudtol,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,280,0,0,0,0,0,0,TRUE,69,0,0,0,0,apayao,#F15A24,TRUE,APAYAO,261,0
Casiguran,TRUE,0,17,33,9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,42,38,0,112,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,329,0,0,0,0,0,0,TRUE,63.62,0,0,0,0,aurora,#F15A24,TRUE,AURORA,262,0
Baler (Capital),TRUE,0,211,155,166,0,52,234,0,0,0,0,0,67,101,0,0,0,0,0,0,0,0,0,0,0,75,80,148,323,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,TRUE,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,329,0,0,0,0,0,0,TRUE,63.62,0,0,0,0,aurora,#F15A24,TRUE,AURORA,1612,0
Dingalan,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,122,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,329,0,0,0,0,0,0,TRUE,63.62,0,0,0,0,aurora,#F15A24,TRUE,AURORA,161,0
Dipaculao,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,87,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,329,0,0,0,0,0,0,TRUE,63.62,0,0,0,0,aurora,#F15A24,TRUE,AURORA,115,0
Maria Aurora,TRUE,0,110,21,0,0,0,12,0,0,0,0,20,78,69,0,0,0,0,0,0,0,0,0,0,0,96,55,66,293,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,329,0,0,0,0,0,0,TRUE,63.62,0,0,0,0,aurora,#F15A24,TRUE,AURORA,820,0
Dinalungan,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,329,0,0,0,0,0,0,TRUE,63.62,0,0,0,0,aurora,#F15A24,TRUE,AURORA,38,0
Dilasag,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,329,0,0,0,0,0,0,TRUE,63.62,0,0,0,0,aurora,#F15A24,TRUE,AURORA,51,0
San Luis,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,48,0,78,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,0,TRUE,329,0,0,0,0,0,0,TRUE,63.62,0,0,0,0,aurora,#F15A24,TRUE,AURORA,138,0
Lamitan ,FALSE,0,51,349,0,0,15,114,0,0,98,0,0,41,33,0,0,0,0,0,25,0,0,0,0,0,23,56,111,290,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,TRUE,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,basilan,#E5729C,TRUE,BASILAN,1206,0
Akbar,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,basilan,#E5729C,TRUE,BASILAN,0,0
Hadji Muhtamad,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,basilan,#E5729C,TRUE,BASILAN,30,0
Lantawan,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,basilan,#E5729C,TRUE,BASILAN,13,0
Maluso,TRUE,0,6,0,0,0,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,basilan,#E5729C,TRUE,BASILAN,136,0
Sumisip,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,basilan,#E5729C,TRUE,BASILAN,35,0
Al-Barka,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,basilan,#E5729C,TRUE,BASILAN,0,0
Tabuan-Lasa,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,basilan,#E5729C,TRUE,BASILAN,0,0
Hadji Mohammad Ajul,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,basilan,#E5729C,TRUE,BASILAN,0,0
Tipo-Tipo,TRUE,0,0,0,0,0,22,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,basilan,#E5729C,TRUE,BASILAN,60,0
Tuburan,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,basilan,#E5729C,TRUE,BASILAN,16,0
Ungkaya Pukan,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,basilan,#E5729C,TRUE,BASILAN,0,0
Itbayat,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,340,0,0,0,0,0,0,TRUE,67.97,0,0,0,0,batanes,#F15A24,TRUE,BATANES,19,0
Basco (Capital),TRUE,0,59,50,7,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,56,88,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,TRUE,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,0,TRUE,340,0,0,0,0,0,0,TRUE,67.97,0,0,0,0,batanes,#F15A24,TRUE,BATANES,271,0
Ivana,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,340,0,0,0,0,0,0,TRUE,67.97,0,0,0,0,batanes,#F15A24,TRUE,BATANES,19,0
Uyugan,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,0,TRUE,340,0,0,0,0,0,0,TRUE,67.97,0,0,0,0,batanes,#F15A24,TRUE,BATANES,15,0
Sabtang,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,0,TRUE,340,0,0,0,0,0,0,TRUE,67.97,0,0,0,0,batanes,#F15A24,TRUE,BATANES,0,0
Mahatao,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,0,TRUE,340,0,0,0,0,0,0,TRUE,67.97,0,0,0,0,batanes,#F15A24,TRUE,BATANES,25,0
Balayan,TRUE,0,178,184,100,0,0,75,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,414,227,345,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,342.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,1558,0
Agoncillo,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,212,74,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,TRUE,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,302.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,376,0
Batangas (Capital),FALSE,0,2253,976,849,18,233,581,28,46,259,23,262,198,62,0,171,0,0,0,0,0,0,0,0,0,1145,402,2662,232,0,0,46,0,71,0,0,0,4,6,11,0,26,0,0,0,TRUE,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,351.5,0,0,0,0,0,TRUE,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,10517,0
Bauan,TRUE,0,71,55,0,0,10,61,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,291,24,826,84,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,TRUE,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,351.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,1428,0
Alitagtag,TRUE,0,0,22,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,64,143,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,302.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,358,0
Calaca,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,147,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,342.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,336,0
Calatagan,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,147,169,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,328.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,567,0
Balete,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,23,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,302.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,100,0
Tanauan ,FALSE,0,463,340,117,0,21,149,0,27,52,0,56,191,0,0,0,0,0,0,0,0,0,0,0,0,1037,641,1007,192,0,0,37,0,0,0,0,0,0,1,10,0,18,0,0,0,TRUE,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,356.5,0,0,0,0,0,TRUE,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,4330,0
Cuenca,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,302.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,0,0
Laurel,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,202,80,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,TRUE,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,317.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,384,0
Ibaan,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,96,199,60,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,318.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,614,0
Lemery,TRUE,0,226,115,170,0,0,122,0,0,0,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,444,151,200,215,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,TRUE,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,342.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,1677,0
Lian,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,209,71,79,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,317.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,629,0
Lipa,FALSE,0,1421,860,765,60,257,1122,14,156,36,31,129,146,0,0,0,13,0,0,0,0,0,0,0,0,935,341,1080,787,0,0,0,0,0,0,0,0,0,0,15,0,31,0,0,0,TRUE,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,0,TRUE,356.5,0,0,0,0,0,TRUE,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,8153,0
Lobo,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,80,132,135,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,317.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,367,0
Malvar,TRUE,0,325,113,333,0,104,183,0,0,0,0,8,78,0,0,0,0,0,0,0,0,0,0,0,0,59,117,85,23,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,318.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,1428,0
Mabini,TRUE,0,41,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,72,110,64,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,TRUE,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,342.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,322,0
Mataasnakahoy,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,110,102,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,302.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,288,0
Nasugbu,TRUE,0,204,571,65,0,41,106,0,8,25,0,33,40,25,0,0,0,0,0,0,0,0,0,0,0,233,373,282,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,TRUE,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,342.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,2006,0
San Jose,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,199,98,26,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,342.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,449,0
Padre Garcia,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,235,172,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,318.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,605,0
Rosario,TRUE,0,131,113,69,0,0,10,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,437,349,441,94,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,TRUE,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,342.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,1676,0
San Luis,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27,16,79,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,302.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,139,0
San Juan,TRUE,0,86,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,390,418,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,TRUE,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,331.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,1508,0
San Nicolas,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,302.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,24,0
San Pascual,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,138,208,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,351.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,523,0
Santa Teresita,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,302.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,0,0
Santo Tomas,TRUE,0,216,43,155,0,56,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,105,216,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,TRUE,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,351.5,0,0,0,0,0,TRUE,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,997,0
Taal,TRUE,0,50,101,0,0,0,19,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,365,164,370,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,317.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,1132,0
Talisay,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,177,108,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,317.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,426,0
Tingloy,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,38,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,302.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,146,0
Taysan,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,79,125,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,323.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,374,0
Tuy,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,85,28,47,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,317.5,0,0,0,0,0,0,TRUE,37.66,0,0,0,0,batangas,#F47B50,TRUE,BATANGAS,237,0
